
"GENESIS" SNAPSHOT 1/8, AUG 15 2021

DKUMA SNAPSHOT, ETH MAINNET BLOCK #13026460 
address,balance,block_height,weight,approx. allocation
0x3b6e25bbfedb698153d5ca96a9c3d4f8ffe39aa9,1.00025054146484E+024,13026460,0.00818037972065,81803.7972064971
0xe56af43f2b3b742848bc527ac74c6e3f3a70d820,9.4409E+023,13026460,0.007721080239715,77210.8023971476
0x1062582a329a8134bd4837d03170174cd2951a99,9E+023,13026460,0.007360497638724,73604.9763872436
0x9115ae8e9f1f368f05d7b18ad6a0fd0689198ad9,8.76136734279802E+023,13026460,0.007165335959851,71653.3595985128
0x5253596d79785eec085712f9d1aae0f28db2db4b,8.62351324183473E+023,13026460,0.007052594317115,70525.9431711476
0xce6c6381f82757084e3df632f2eda43140cb16e7,8.52416100786904E+023,13026460,0.006971340774503,69713.4077450293
0x079f7176799a63159e631ee52d55df92c5288888,8.51188152600147E+023,13026460,0.006961298208137,69612.9820813726
0x3e240d46527039b5d7ffbb2acd988d73458e6b26,8.50760059212496E+023,13026460,0.006957797118838,69577.9711883842
0xdd1dfb33ea386b6380ba6f47b06182130541934c,8.41794584199073E+023,13026460,0.006884474499209,68844.7449920915
0x98c1e5f29d4f646ab864491cc58ea80d79d9e8ea,8E+023,13026460,0.006542664567755,65426.6456775499
0x0219aafcb9ca380b8d04b12985c0b80c4782e780,7.94523E+023,13026460,0.006497871850458,64978.71850458
0x07dd0a172095a6c046077dedea8637da5a39d90c,7.892835E+023,13026460,0.006455021486705,64550.2148670456
0x3e2ea55b4c5b4278a5eae3f895559fb74027453c,7.87887E+023,13026460,0.006443600447868,64436.0044786847
0x332900689c60e44e00ad00fb52e38054283aae3f,7.856415E+023,13026460,0.00642523600626,64252.3600625985
0xaa0533f6c7ca99162a205db275e13275fc7666fb,7.852935E+023,13026460,0.006422389947173,64223.8994717288
0xa86fe8453674604d0e6bec6d9d615bf1aa0cbc0d,7.778475E+023,13026460,0.006361494096709,63614.940967085
0x9e9e1de26abb83e23228ad19bd2e285a59203737,7.77021E+023,13026460,0.006354734706377,63547.3470637694
0x0d1162a5def5b2ab4b97ab80ae8fdddee64dd0dd,7.753545E+023,13026460,0.006341105518249,63411.0551824923
0xe21349f8fc141dca3e97fcf20b26e4cf2f47d21b,7.72248E+023,13026460,0.0063156995339,63156.9953389957
0x25f6f0b7ed88d596333e5d402546afe0f92e01fb,7.662675E+023,13026460,0.00626678902709,62667.8902709025
0x95f4ceba41955a316b2dc3f47293e4c7787bbabd,7.5912E+023,13026460,0.006208334408343,62083.3440834271
0x4c967625bdcd34140aa2ef4157fd88044a7ce1c8,7.49022349615497E+023,13026460,0.006125752484107,61257.5248410738
0x0fb76ee359feab670d3f80d4acad8ad63250dcd7,7.30985656077027E+023,13026460,0.00597824243944,59782.4243944037
0x268b6cad79f324247fbf93a2696a8fba33531ab5,7.30980300017295E+023,13026460,0.005978198635813,59781.9863581259
0x32144219918e731adb3811b35d2d3901ee31e158,6.8316938938481E+023,13026460,0.005587185197129,55871.8519712851
0x98ecf96cb5fdb14aa581d61f801a79d5d5fd8bc8,6.29626580789697E+023,13026460,0.005149294401312,51492.9440131185
0xcbe7b755a6a5943cf64a8b02bbc4f7663067acb9,5.74322336588852E+023,13026460,0.004696998002588,46969.9800258767
0x02500fc3935a62eaa818fcaae1c741a1e7867b86,5.64711395136711E+023,13026460,0.004618396544961,46183.9654496056
0x2ea88d3ab922bdc989f8cec210385932b5517ca3,5.1E+023,13026460,0.004170948661944,41709.4866194381
0x328ab0b9e234e0c36025ac237093528cd46e31b4,5.04720174295469E+023,13026460,0.004127768501243,41277.6850124261
0x35eda3c7f4d2dba8c68f16fd8eb2f879c1d2ddfa,5.02469144288968E+023,13026460,0.004109358833412,41093.58833412
0x4c32ad04fefe4af332a1d3320d7c6f6b8cf4aec6,5E+023,13026460,0.004089165354847,40891.6535484687
0x755bca3ca08d34f6c8418ac8874cdd75ad18c5ff,4.91762702968365E+023,13026460,0.004021798015568,40217.9801556818
0x2fd7a9cf9dbb4b757e0b0ec2771602c84ff4ec67,4.87946986308572E+023,13026460,0.00399059182283,39905.918228299
0x980069a966b7acec19edb9933a7b9398958617b9,4.8E+023,13026460,0.003925598740653,39255.9874065299
0xd9aab4ab5bd3853b14647a23f5b6a88e45a97d20,4.77789E+023,13026460,0.003907516451454,39075.1645145386
0x5a297599c4bd1c3ef00b277f8a7369cb5b9bd157,4.59000874619499E+023,13026460,0.003753860948677,37538.6094867693
0xc30986907f64c3de38f266ce9f8295a1869c7692,4.442623979724E+023,13026460,0.0036333248125,36333.2481249986
0x9c7669862ccec2f06e867a2eee25de03ed292ceb,4.04681047678786E+023,13026460,0.003309615439862,33096.1543986245
0x46dae97e4d62a92dd496736c99f625a335e4c5dd,3.95686387790285E+023,13026460,0.003236054136673,32360.5413667307
0xfe8d8575de8a99f9a36a4428d9e01e42dbdc39ee,3.80019206407876E+023,13026460,0.003107922746039,31079.2274603898
0xef667e3df662f7bf26a605ec401e1afb170d142f,3.7571307331554E+023,13026460,0.00307270576553,30727.0576552989
0x85ccdcf580caf8a3674d94f3d6c63304674a8e09,3.18E+023,13026460,0.002600709165683,26007.0916568261
0x769b5a85e0f7268a8f78e508dc3cf0ff0675d897,3.02748770175675E+023,13026460,0.00247597956445,24759.7956444973
0xa0ca23175e99c217750a372be6aa30f2052658ca,3E+023,13026460,0.002453499212908,24534.9921290812
0x67b6c520e56f22a058b41c6023a31dea2bfe281b,3E+023,13026460,0.002453499212908,24534.9921290812
0xfde25d8e5e1e3b03f4d0b1d5c793e3916fd85bc4,2.92195928586817E+023,13026460,0.002389674936009,23896.7493600904
0xeb0cd42592025f7443d1a76f095038cf07661ebb,2.85375096896814E+023,13026460,0.002333891918733,23338.9191873304
0xa0e15b0521fe0acf193338f5e6225f3a0ba16852,2.79524554511849E+023,13026460,0.002286044248278,22860.4424827771
0x989ee5e90b5ba1ae5141f1afea81edce631f92ed,2.55965228407211E+023,13026460,0.002093368288096,20933.6828809647
0x6cac06f10b4b1004e25e9989c806ad05ddc79b74,2.53188320765046E+023,13026460,0.002070657819049,20706.5781904856
0x059a2e14fdb1bc4f726af3c57ca9c45ffef33c40,2.52248333844424E+023,13026460,0.002062970295149,20629.7029514893
0x1e5f584c14be9f2fea8045a93e16c2e0a5cf7a10,2.5E+023,13026460,0.002044582677423,20445.8267742343
0x6da6c423be3601f9187e5d544d9d85337f31e7c7,2.45938745255326E+023,13026460,0.002011368393025,20113.6839302518
0x5d1c23b4e47cdb84b7653bc234bcfb9eebbea6cb,2.23166289664465E+023,13026460,0.001825127720131,18251.277201313
0x406cbfc2d391bed42078138165465128b4e0cb06,2.19457582527612E+023,13026460,0.001794796686661,17947.9668666071
0x7ceafd11836738eca8da42a8153830a8d36e0473,2.15453536951121E+023,13026460,0.001762050277759,17620.5027775949
0x84c09420e9b36f04a422b79f12c15200c4e6a5ab,2.14868133575982E+023,13026460,0.001757262655359,17572.6265535903
0x126815fb37c62f4827c09e4c454fb74922c361c3,2.12384870998899E+023,13026460,0.001736953712765,17369.5371276464
0xec640f1dbe4c3e880c69c988ca5398028f770266,2.08419309705139E+023,13026460,0.001704522041055,17045.2204105471
0x6036c89f58888ca653b834b9918f0dce7bcf2236,2.0617353969955E+023,13026460,0.001686155391251,16861.5539125109
0x836e8ff06eca3666519dd7d54d4a5223db4714ae,2E+023,13026460,0.001635666141939,16356.6614193875
0x1633337c380716e2572eb78a2a4668ba6258ae30,2E+023,13026460,0.001635666141939,16356.6614193875
0xa9f8b08247dfe13e56b08e229d54cf10c7c700e4,1.98449659919026E+023,13026460,0.001622986948044,16229.8694804405
0xdc055750c938ee4915ce8ae01957b956cda6abe8,1.92317899651516E+023,13026460,0.001572839384744,15728.3938474379
0x3f5dd1a1538a4f9f82e543098f01f22480b0a3a8,1.91157599271901E+023,13026460,0.001563350064517,15633.5006451672
0xb2cf7c9bdbfd16085a21c95745808b9f9a8a7f2d,1.89247842369619E+023,13026460,0.001547731440995,15477.3144099473
0x652475d0e2157b39903d7973ca6a14a8d5e501dc,1.81523494952851E+023,13026460,0.001484559173304,14845.5917330383
0xc17fc5f56b1b48bf9381d97e3d68bee762189764,1.78222463599692E+023,13026460,0.001457562247215,14575.6224721464
0xa51fa51788de0bc5b534ab4cba23f0329ec5512c,1.76307928666914E+023,13026460,0.001441904547379,14419.0454737911
0xa309734d0fc1a3a65454d60c1142b644db9c809c,1.75953210352122E+023,13026460,0.001439003543692,14390.0354369196
0xda93f8e08c439d7ffe77e0bce1ca6a8ab153d35b,1.75285479067309E+023,13026460,0.00143354261642,14335.4261641956
0x6c761a5a3efa7097701cf2a6e8179e54ce1103a6,1.7199992E+023,13026460,0.001406672227801,14066.7222780087
0xdf7ad026bbc74816a13611065cf177885ab0f75f,1.71239777526185E+023,13026460,0.001400455531264,14004.5553126352
0x0034c68601a7c545c77f5d5daf95b394b8dd574b,1.69864306229133E+023,13026460,0.001389206472115,13892.0647211454
0xa094f476c096d2e5cb0fa11f46c6eebef7acc399,1.67882433066711E+023,13026460,0.001372998057968,13729.9805796759
0xa0e1ac064e784081da563ac9fc16e9d7b8204425,1.6691283558004E+023,13026460,0.001365068369066,13650.683690663
0xb2f992d72b1919ad5dc5e5b2ec0df422538ee7cf,1.60878770317673E+023,13026460,0.001315719787827,13157.1978782679
0x5b84884f8fdbf28876def61d461576503a266ec8,1.59680912175988E+023,13026460,0.001305923307801,13059.2330780079
0x818624d97f6ed4854783ea0a2d39acbc6ef25d44,1.53248128603951E+023,13026460,0.001253313876365,12533.1387636479
0x7010c548c6d06ecdd030127eb12226d385c9ae68,1.50005830426377E+023,13026460,0.001226797289609,12267.9728960915
0x1550c8f2bb02f1eea00e656457cf0253c560d711,1.48583195300368E+023,13026460,0.001215162509069,12151.6250906942
0x0f2990342bfe3d6c3538c7878928eaea824cdcd8,1.48204642257931E+023,13026460,0.001212066577097,12120.6657709722
0x01fb51f8a664f0f2b7cf8f6eee89f7c1b7e05ba1,1.45132768492826E+023,13026460,0.001186943777548,11869.4377754775
0x836f231db96a2c60071f1023cf0327b6ec53a937,1.44841130108374E+023,13026460,0.001184558662392,11845.5866239206
0xd7655afd6dea77126b50971f6d04329eb232937c,1.4E+023,13026460,0.001144966299357,11449.6629935712
0x3760bb72ae9ce457a85959c9537ae8e4add60b73,1.35013576802872E+023,13026460,0.001104185681393,11041.8568139253
0x07ef59d4f699432e2db90aac6c45dd8048d0b098,1.32341391163939E+023,13026460,0.00108233166352,10823.3166351963
0xd0f8772d334b59a9493fe3c5be92dfb06bd412a6,1.26031355015367E+023,13026460,0.001030726101106,10307.2610110649
0x3e7c5b294fb4eb49535a8fe207398b0182b53b09,1.23050163155859E+023,13026460,0.00100634492817,10063.4492817038
0xa7a50c4c10032b2895664f94e666636c4d535e6a,1.21816032545931E+023,13026460,0.000996251799903,9962.51799903441
0x4471499d6f6c5347ff088f21eb54df3a2224fbc6,1.17327386707822E+023,13026460,0.000959542169801,9595.42169800697
0xc8993a0a045b7e25249390d909acc875ecd107c9,1.164E+023,13026460,0.000951957694608,9519.57694608351
0xcbffa92c0f0b183d5f47bcfe97ad166914afbbfb,1.15772168629956E+023,13026460,0.000946823082034,9468.2308203421
0x29d09ea6cdd688cdd0b8decb0c234139f117fb9b,1.10768526877074E+023,13026460,0.000905901645026,9059.01645026312
0x91ddfcf6f90904f4575b3a1c746d20f36ab6dc55,1.08523397596594E+023,13026460,0.000887540235285,8875.40235284528
0xc8ff342f191c479ec6096d94184920bb66e60e2e,1.08475772520441E+023,13026460,0.000887150741662,8871.50741661679
0xa081a2982c33db9015674f084dcf2e31454d398c,1.04192819410077E+023,13026460,0.000852123334711,8521.23334711006
0xc1ff2c574c1599259819cc0319560a5a70599d6b,1.03452589093698E+023,13026460,0.000846069486382,8460.69486382317
0xa34b0ed71eb7003e023944898bb4bc620f048f3a,1.00387E+023,13026460,0.000820998084954,8209.98084954026
0xd9c9443b018edb2564ed38423d25e4f7d1421e77,1.00040928081147E+023,13026460,0.000818167794352,8181.67794352307
0x1a7d2d7c4018401f898882485ac6b97b9519a9eb,1E+023,13026460,0.000817833070969,8178.33070969374
0x825cc9fff8faff1669f8162332a9c2843689edd9,9.82731667975899E+022,13026460,0.00080371045796,8037.10457959585
0x355559377df6a368fe1707091f1f2b67a5fa0f52,9.61071908209441E+022,13026460,0.000785996390113,7859.96390113324
0xc501a034678f7a0ba939d02c4fa5f7f138565561,9.5521199704103E+022,13026460,0.000781203960967,7812.03960966854
0x172081575a69cfda6c6d977dd522005f4a74c882,9.50884560578739E+022,13026460,0.000777664840315,7776.64840315474
0x492b731eabf290fd765de99ff3fba62ac9cd4116,9.5E+022,13026460,0.000776941417421,7769.41417420905
0xfe93a4981d0a6cb62c94b037bc870c793efe9f4d,9.19745141676819E+022,13026460,0.000752197993727,7521.97993726715
0xeb88ef10645713cfda684b650347b2d8b9b02b9f,9.15336522027363E+022,13026460,0.00074859247878,7485.92478780064
0xca0be83eb292eac52b37015af0086c955839ccae,9.13142495408797E+022,13026460,0.000746798131253,7467.98131252813
0x4f4a4a3d55b0a484dd981d91bc792461f19b03da,9.09155142475301E+022,13026460,0.000743537142158,7435.37142158174
0xd2d070dc9389506ec673938ef2a0c9a0f681d414,9E+022,13026460,0.000736049763872,7360.49763872436
0x86221c870635a971bfed6862c125d2e804aa9fae,9E+022,13026460,0.000736049763872,7360.49763872436
0xddd0d64b0d80f54940368eeffc7dc569d394ac55,8.93482562112253E+022,13026460,0.00073071958763,7307.19587629848
0x40ae09bd26e2ea06ff11bb11a57c4e5d60a6f3be,8.89221549888178E+022,13026460,0.000727234790917,7272.34790917195
0x36d20570d56bbfddc66cee7d281569e82c359fc2,8.67353264780238E+022,13026460,0.000709350184151,7093.50184150534
0x3cff517165de749bae9fc68d79125f03079f5f6a,8.6648736661196E+022,13026460,0.000708642023992,7086.42023992425
0xbb9e9d93cdbaf5cf14df884deadf4b4e5dead5fb,8.5876878900318E+022,13026460,0.000702329515963,7023.29515963121
0x3921bf53813e8726fe1dd0ffeda0b9ce8d7dd4e4,8.43710693665938E+022,13026460,0.000690014507611,6900.14507610515
0x71477fa9e4d55f60cafc6122ef2f139ef417a0fd,8.19404896081055E+022,13026460,0.000670136422529,6701.3642252931
0x3d8dc70ad1840f215d408f413683b3815da694b1,8.09506982016537E+022,13026460,0.000662041581074,6620.41581073734
0xf4fb2749b1883ba35b73f1f23b315cc006cde10c,7.88917760923158E+022,13026460,0.000645203035158,6452.03035158069
0x90efcae2f13497881f20528cb5bbaacb74c6a09e,7.63223788079471E+022,13026460,0.000624189654442,6241.89654441912
0xfb4848595072930ce4a6f03c2558838bfc361171,7.28143750586594E+022,13026460,0.000595500039649,5955.00039649392
0xd139f1456fd74ed78c0470c23c9732dc0ee54674,7.24326244527478E+022,13026460,0.000592377956946,5923.77956945621
0x10b602a7575b4feaa8aa19fef49ab973ac47e674,7.23525023305875E+022,13026460,0.000591722691733,5917.22691733432
0x07b91096169af6c910e0ae5d4170cdfbe38c1c0c,7.22274439443613E+022,13026460,0.000590699922893,5906.99922892853
0xbc53ace543a97e1e6d70c30f6c5b8510e458ef93,7.188538463677E+022,13026460,0.000587902448753,5879.02448753043
0x369384f6858b25d473ae2cefd34dcf9f9f7eb5b3,7.12300226747111E+022,13026460,0.000582542681893,5825.42681892771
0x8e5cdd1faebeae48b2b2b05d874de75ae7ad720f,7.11163902808605E+022,13026460,0.000581613358597,5816.13358596527
0xf9ddbac904d27f66207d140c1ca647aeb6192855,7E+022,13026460,0.000572483149679,5724.83149678562
0x12d01702a189c9a70276fe1d97a92acabe17f546,6.9502212983188E+022,13026460,0.000568412082832,5684.12082832081
0xcd3b426ddad955ffa470e235875735f3a9f4d83a,6.92683280208509E+022,13026460,0.000566499294262,5664.99294262064
0xd7274d3497d37602c48579af39063e73ccb47b2f,6.79763386818209E+022,13026460,0.000555932978174,5559.32978174078
0xa1117992e1632ce97d556ea0e5f5fbb462f7e757,6.78577781787974E+022,13026460,0.000554963351171,5549.63351171244
0x2b6d7515cf79600947cfd83cddba310907084688,6.70468069315218E+022,13026460,0.000548330960115,5483.30960114971
0x5db070d7ddaa58ecc9eec06926c49a54777c2db3,6.47555436862815E+022,13026460,0.000529592251552,5295.92251552431
0x4d993e915d3f18fd6f345ddd668947bfe5ca3c30,6.47410581845154E+022,13026460,0.000529473784328,5294.73784328492
0xf015bede6e33d12b3f36dd99d0adba7a90086de2,6.4112755073126E+022,13026460,0.000524335313698,5243.35313697619
0x198fe54264fb6ebdbdeba940e517adfcf1f2d24c,6.185259726859E+022,13026460,0.000505850995716,5058.50995716029
0x2a1098d1ec992180a6331af964e8c4a9e6556165,6.17983420691854E+022,13026460,0.000505407278753,5054.07278752577
0x1677eb7d702357aa483ea880f94504c688017818,6.03765291784089E+022,13026460,0.000493779222725,4937.79222724501
0xcbc3eba17f70a9353306a197bb5499181bd10ebb,6.01935310062321E+022,13026460,0.000492282603153,4922.8260315317
0xbaee3f2ad0f80345ab22743b1af3b0a45a280dd4,5.96902716863296E+022,13026460,0.000488166782002,4881.66782002272
0xdf6370ae078c2ac5697c9543e463cad2a023b2af,5.90474868057824E+022,13026460,0.000482909874674,4829.09874673966
0xca1d5521b21fc6c022c7279d1d4c12d6b3d8bdad,5.7683874932047E+022,13026460,0.000471757805811,4717.57805810893
0x2bf49c1f4ee4f53b255d416f3fd3954c8d2f57e1,5.71892728110275E+022,13026460,0.000467712786095,4677.12786095479
0x796703f2ab5622feb8336142618b7eecad2498e1,5.68079355824897E+022,13026460,0.000464594084129,4645.94084128579
0x34e80625d954c3d505a723e696416bf412acc2b8,5.65836736310026E+022,13026460,0.000462759995724,4627.59995723716
0x57a19dc7deeb8407a468181642da6b711c50352f,5.55736551620034E+022,13026460,0.000454499730661,4544.99730661342
0x3bc9f5183551b9d323e55192910923980cc536f5,5.55705250854151E+022,13026460,0.00045447413186,4544.74131859857
0x111c2eb120eb6fcd08a008db5879850099e6338a,5.38749966399268E+022,13026460,0.000440607539505,4406.0753950496
0x8e4c59e19ae7be811cc23292b3b40d631d177d2d,5.35763195706127E+022,13026460,0.000438164859657,4381.64859656708
0x19575b3b561c047c2800a4f62a8c8113a5c39ba4,5.29439279715871E+022,13026460,0.000432992952022,4329.92952021844
0x2fc8acb9eb27aeb492e995291c08376e2eebba5f,5.248423555613E+022,13026460,0.000429233435423,4292.33435423498
0xd1bddcf41880d5add87f7c2b4bf54f5fb376954f,5.21588429287596E+022,13026460,0.000426572266906,4265.72266906367
0x0698be8e21131b724ffd8bf080df01d063c5deee,5.00207291970795E+022,13026460,0.000409086065714,4090.8606571375
0xb089723d7d6e9bb113d348d2d234fd2f89df53d1,5.00098777726291E+022,13026460,0.000408997319176,4089.97319175923
0xb951da3870f7b7d1e3f9249c18e93d5cc5c3565c,5E+022,13026460,0.000408916535485,4089.16535484687
0x497e289791fc2c2b355c259d9516f079d9b52a63,4.86197473903334E+022,13026460,0.00039762837318,3976.28373179916
0x96d67202e78f679dac6fe1766f1da9ca76271c47,4.80637494429283E+022,13026460,0.000393081238092,3930.81238092126
0x14e4ab735d3cd79c62c574b07a8291b8583d1e05,4.80591136248505E+022,13026460,0.000393043324839,3930.43324838776
0xf484a6a2cce70dfdf58e2029b4ec9c45a16dfd2b,4.7462658479747E+022,13026460,0.000388165317409,3881.6531740862
0xa7913da0013d91f1628de67cc0e5d5ad933dc6fd,4.73449996242711E+022,13026460,0.000387203064378,3872.03064377615
0xb27bd13e326257889501a667f5fdb3033430bc6c,4.71255019947045E+022,13026460,0.000385407940173,3854.07940173025
0x54f94de7c9be93d0799d7265a6f33a7d41f06cf4,4.65988062737231E+022,13026460,0.000381100448383,3811.00448383459
0x6e0f74ce1630529e766f6ce0d6b5d8d655a897bf,4.65038906802491E+022,13026460,0.000380324197271,3803.24197270522
0x8617d3fa837e15e207e48e98ffb091360065898f,4.57497400112272E+022,13026460,0.000374156503694,3741.56503694324
0xb85155e1b94535935b3b11cf97792aa17bdc7963,4.5682064934132E+022,13026460,0.000373603034533,3736.03034533035
0xc6f7d3666f36e0b5be0c19e192d7aa2c55062865,4.54509660120027E+022,13026460,0.000371713031121,3717.13031121208
0xed0a52b323b2d019213bc2a89de49c1282f3f566,4.5E+022,13026460,0.000368024881936,3680.24881936218
0x6a025ece5acf32922041392d14b3a9009bffec40,4.4750430046049E+022,13026460,0.000365983816318,3659.83816317604
0x082c48bba6e62e9b80d7ff2ab8b5ddbcfbece7d5,4.46637E+022,13026460,0.000365274509319,3652.74509318548
0xbec9f68fef05787e9193f31ed9403c8d5d8541fa,4.27122702059018E+022,13026460,0.000349315071106,3493.15071105664
0xa31c41b9d2452bc5b83b04e56966c230b9f85c97,4.24300586549561E+022,13026460,0.000347007051712,3470.07051711934
0x14d5660762f20074a85a512f7c75a0103f57bc64,4.17694153664057E+022,13026460,0.000341604092417,3416.04092417029
0x8a84b069f5e829e7deccacb703fea93629cfc131,4.12875217391376E+022,13026460,0.000337663006966,3376.63006966337
0xcbe7c78a07c59fdb5ac36836846089c7f8f5ac38,4.09460705075737E+022,13026460,0.000334870505873,3348.70505873375
0x012c12304863bea014f0c1ecd73fe409c5f8f14b,4.06515184770158E+022,13026460,0.000332461561956,3324.6156195626
0x420e73aa1c9ebd8f36206dae0e981199d9028cd5,4.049488E+022,13026460,0.000331180520689,3311.80520689363
0xeb8072339cd23030f028fae1c0fc174ba24e8e6f,4.00068409474236E+022,13026460,0.000327189175918,3271.89175918147
0xe043be3cdf8fc0c3cb62b4731ad5b0742f895734,4.000025620892E+022,13026460,0.000327135323749,3271.35323749028
0xb76f62c8995a14379a3d6d7bcbb8848473c63a29,4E+022,13026460,0.000327133228388,3271.3322838775
0x639a6c3aef2b755bc64cb7ebcc17892a4ff61607,3.99384883303104E+022,13026460,0.000326630165611,3266.30165610523
0xf40240989ae1a545eff43a04d070caf36a3efbc7,3.9894168647646E+022,13026460,0.000326267704589,3262.67704588745
0x0354efec183ea3a191e4caca3511ca8eef4ebf93,3.96609530192958E+022,13026460,0.000324360390053,3243.60390053427
0x9c438484aa2a4be6a556a588193610cb77971bdc,3.95586289160719E+022,13026460,0.000323523549698,3235.23549697689
0x3eb7b4a4231a06c9ac4d714ce1e7673570d5b283,3.90680195689587E+022,13026460,0.000319511184208,3195.11184207731
0xd418d2277c784d3e69db22e02cbcf281bc018078,3.8594227209131E+022,13026460,0.000315636353601,3156.36353601333
0x0e89caaef7e5b2c7e0d62425a4b99483e90f3123,3.83478482205492E+022,13026460,0.000313621384753,3136.21384752792
0x0da4e20627636c0f4c3850fb3b5f36fedbe07ce4,3.72487713105438E+022,13026460,0.000304632770307,3046.32770307379
0x5d9d7a403b1387a1749d876a1235275647f6721a,3.65329416021932E+022,13026460,0.000298778478221,2987.78478220665
0x5dbd87e58d4bde202aee64108fb5ed8eed1e33a0,3.60253419867837E+022,13026460,0.000294627160698,2946.27160697732
0x88ed9d7a515f6fcc15844e851377cf9c803c9d03,3.55765066669236E+022,13026460,0.000290956437018,2909.56437017725
0x884e790109100baed862cfb88577a2619840c157,3.53869909199072E+022,13026460,0.000289406514564,2894.06514563931
0x398b03cb1efa46bba0a1aca5f2e096ddb5bbc598,3.52660672064149E+022,13026460,0.000288417560444,2884.17560444347
0xe964cced4f2022bbb49ee7e3bc3e2abff20ad0c0,3.4645956349738E+022,13026460,0.000283346088782,2833.46088781771
0xc088e89a331113e8f2840916be720dacca62fb9a,3.41274952251702E+022,13026460,0.000279105942245,2791.05942244936
0x8f0b18bd7fbb6a0d60f931096257ac34864755ab,3.40925152237166E+022,13026460,0.000278819864225,2788.19864224823
0xc8f4d87d4b3ed021102c00aebe20d6a2de67b0cb,3.37171296442794E+022,13026460,0.000275749836813,2757.49836812536
0x789c32d5d801b5bfdf7e55b31c51a03376887cfc,3.34402631933539E+022,13026460,0.000273485531414,2734.85531414447
0xa1d919a0c6ee33638fa72a987a4c7eb9d8f87134,3.3333E+022,13026460,0.000272608297546,2726.08297546221
0xf60300fcf8cc5a3169158a446a700fed7e7d1f84,3.3280931818864E+022,13026460,0.000272182466741,2721.82466741439
0x4699012c1995e8fddc34e33b0ff19f4d09a9d3a6,3.30366943316582E+022,13026460,0.000270185011799,2701.85011799365
0xc6bace116f5b9e5bdbc8c03cefd96027927ffa5a,3.15228323192729E+022,13026460,0.000257804147613,2578.04147613236
0x2a8f1940ff9edb8a6be937f171cc12e1e2eab264,3.13445525517324E+022,13026460,0.000256346116715,2563.46116715442
0xc1ec830cb41aa5b57fe439e8beace82ea13a6fde,3.10997198502051E+022,13026460,0.000254343793914,2543.43793913805
